Date,Revenue,Cost_of_revenue,Gross_profit,Operating_expenses,Sales__General_and_administrative,Total_operating_expenses,Operating_income,Interest_Expense,Other_income__expense_,Income_before_taxes,Provision_for_income_taxes,Net_income_from_continuing_operations,Net_income,Net_income_available_to_common_shareholders,Earnings_per_share,Weighted_average_shares_outstanding,EBITDA,Symbol,Close,Ytd_close,OneDayMomentum,Dummy
2014-07-11,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-12,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-13,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-14,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-15,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-16,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-17,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-18,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-19,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-20,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-21,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-22,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-23,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-24,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-25,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-26,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-27,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-28,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-29,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-30,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-31,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-01,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-02,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-03,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-04,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-05,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-06,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-07,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-08,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-09,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-10,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-11,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-12,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-13,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-14,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-15,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-16,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-17,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-18,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-19,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-20,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-21,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-22,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-23,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-24,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-25,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-26,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-27,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-28,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-29,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-30,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-08-31,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-01,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-02,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-03,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-04,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-05,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-06,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-07,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-08,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-09,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-10,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-11,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-12,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-13,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-14,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-15,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-16,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-17,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-18,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-19,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-20,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-21,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-22,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-23,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-24,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-25,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-26,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-27,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-28,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-29,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-09-30,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-01,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-02,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-03,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-04,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-05,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-06,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-07,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-08,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-09,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-10,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-11,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-12,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-13,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-14,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-15,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-16,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-10-17,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.31,1.37,-0.06,False
2014-10-18,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.31,1.31,0.0,False
2014-10-19,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.31,1.31,0.0,False
2014-10-20,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.31,1.31,0.0,False
2014-10-21,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.41,1.31,0.1,True
2014-10-22,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.38,1.41,-0.03,False
2014-10-23,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.33,1.38,-0.05,False
2014-10-24,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.33,1.33,0.0,False
2014-10-25,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.33,1.33,0.0,False
2014-10-26,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.33,1.33,0.0,False
2014-10-27,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.3,1.33,-0.03,False
2014-10-28,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.33,1.3,0.03,True
2014-10-29,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.3,1.33,-0.03,False
2014-10-30,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.29,1.3,-0.01,False
2014-10-31,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.25,1.29,-0.04,False
2014-11-01,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.25,1.25,0.0,False
2014-11-02,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.25,1.25,0.0,False
2014-11-03,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.19,1.25,-0.06,False
2014-11-04,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.2,1.19,0.01,True
2014-11-05,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.17,1.2,-0.03,False
2014-11-06,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.13,1.17,-0.04,False
2014-11-07,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.07,1.13,-0.06,False
2014-11-08,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.07,1.07,0.0,False
2014-11-09,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.07,1.07,0.0,False
2014-11-10,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.16,1.07,0.09,True
2014-11-11,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.12,1.16,-0.04,False
2014-11-12,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.09,1.12,-0.03,False
2014-11-13,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.07,1.09,-0.02,False
2014-11-14,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.05,1.07,-0.02,False
2014-11-15,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.05,1.05,0.0,False
2014-11-16,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.05,1.05,0.0,False
2014-11-17,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.08,1.05,0.03,True
2014-11-18,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.08,1.08,0.0,False
2014-11-19,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.21,1.08,0.13,True
2014-11-20,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.2,1.21,-0.01,False
2014-11-21,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.17,1.2,-0.03,False
2014-11-22,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.17,1.17,0.0,False
2014-11-23,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.17,1.17,0.0,False
2014-11-24,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.16,1.17,-0.01,False
2014-11-25,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.1,1.16,-0.06,False
2014-11-26,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.1,1.1,0.0,False
2014-11-27,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.1,1.1,0.0,False
2014-11-28,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.08,1.1,-0.02,False
2014-11-29,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.08,1.08,0.0,False
2014-11-30,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.08,1.08,0.0,False
2014-12-01,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.06,1.08,-0.02,False
2014-12-02,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.05,1.06,-0.01,False
2014-12-03,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.03,1.05,-0.02,False
2014-12-04,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.01,1.03,-0.02,False
2014-12-05,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.98,1.01,-0.03,False
2014-12-06,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.98,0.98,0.0,False
2014-12-07,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.98,0.98,0.0,False
2014-12-08,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.9,0.98,-0.08,False
2014-12-09,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.81,0.9,-0.09,False
2014-12-10,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.86,0.81,0.05,True
2014-12-11,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.83,0.86,-0.03,False
2014-12-12,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.89,0.83,0.06,True
2014-12-13,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.89,0.89,0.0,False
2014-12-14,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.89,0.89,0.0,False
2014-12-15,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.95,0.89,0.06,True
2014-12-16,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.0,0.95,0.05,True
2014-12-17,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.0,1.0,0.0,False
2014-12-18,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.97,1.0,-0.03,False
2014-12-19,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.94,0.97,-0.03,False
2014-12-20,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.94,0.94,0.0,False
2014-12-21,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.94,0.94,0.0,False
2014-12-22,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,0.93,0.94,-0.01,False
