,Unnamed: 0,C_score,Symbol,Close_grow,Revenue_grow,Research_and_development_grow
43,102,0.315904139434,00106,0.198211510801,1.88014430945,
44,1092,0.318125,01368,-0.0307399137296,-0.00627006451805,
45,1031,0.318518518519,01278,-0.0923769739362,-0.260173716018,
46,864,0.320793433653,01071,-0.0364616063646,0.0142311063842,
47,1457,0.322115384615,02379,0.18378220132,0.0592753149542,
48,989,0.322422258592,01223,0.246932558115,-0.315943198887,
49,1478,0.325396825397,02662,0.972246136472,0.230042903139,
50,1501,0.325499412456,02877,-0.143577763624,-0.0150549041736,0.0192075487027
51,881,0.326,01094,-0.341767511065,-0.352998108968,
52,258,0.326949384405,00273,-0.363187128723,,
53,462,0.328385899814,00532,0.0933509622924,-0.0444291752028,
54,1427,0.329861111111,02320,0.393265102046,0.0261952380817,
55,662,0.330369357045,00819,0.0988278804687,0.190728801178,0.213972725716
