Date,Revenue,Cost_of_revenue,Gross_profit,Operating_expenses,Research_and_development,Sales__General_and_administrative,Other_operating_expenses,Total_operating_expenses,Operating_income,Interest_Expense,Other_income__expense_,Income_before_taxes,Provision_for_income_taxes,Net_income_from_continuing_operations,Net_income,Net_income_available_to_common_shareholders,Earnings_per_share,Weighted_average_shares_outstanding,EBITDA,Symbol,Close,Ytd_close,OneDayMomentum,Dummy
2015-07-22,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.97,1.98,-0.01,False
2015-07-23,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.97,1.97,0.0,False
2015-07-24,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.96,1.97,-0.01,False
2015-07-25,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.96,1.96,0.0,False
2015-07-26,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.96,1.96,0.0,False
2015-07-27,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.96,1.96,0.0,False
2015-07-28,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.91,1.96,-0.05,False
2015-07-29,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.9,1.91,-0.01,False
2015-07-30,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.85,1.9,-0.05,False
2015-07-31,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.8,1.85,-0.05,False
2015-08-01,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.8,1.8,0.0,False
2015-08-02,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.8,1.8,0.0,False
2015-08-03,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.79,1.8,-0.01,False
2015-08-04,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.78,1.79,-0.01,False
2015-08-05,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.78,-0.03,False
2015-08-06,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.7,1.75,-0.05,False
2015-08-07,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.7,0.01,True
2015-08-08,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.71,0.0,False
2015-08-09,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.71,0.0,False
2015-08-10,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.78,1.71,0.07,True
2015-08-11,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.93,1.78,0.15,True
2015-08-12,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.92,1.93,-0.01,False
2015-08-13,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.98,1.92,0.06,True
2015-08-14,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.99,1.98,0.01,True
2015-08-15,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.99,1.99,0.0,False
2015-08-16,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.99,1.99,0.0,False
2015-08-17,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.99,1.99,0.0,False
2015-08-18,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.95,1.99,-0.04,False
2015-08-19,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.92,1.95,-0.03,False
2015-08-20,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.89,1.92,-0.03,False
2015-08-21,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.97,1.89,0.08,True
2015-08-22,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.97,1.97,0.0,False
2015-08-23,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.97,1.97,0.0,False
2015-08-24,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.97,-0.22,False
2015-08-25,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.76,1.75,0.01,True
2015-08-26,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.74,1.76,-0.02,False
2015-08-27,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.77,1.74,0.03,True
2015-08-28,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.78,1.77,0.01,True
2015-08-29,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.78,1.78,0.0,False
2015-08-30,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.78,1.78,0.0,False
2015-08-31,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.74,1.78,-0.04,False
2015-09-01,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.74,-0.05,False
2015-09-02,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-09-03,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-09-04,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-09-05,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-09-06,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-09-07,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-09-08,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.72,1.69,0.03,True
2015-09-09,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.72,-0.03,False
2015-09-10,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.68,1.69,-0.01,False
2015-09-11,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.68,-0.03,False
2015-09-12,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.65,0.0,False
2015-09-13,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.65,0.0,False
2015-09-14,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.64,1.65,-0.01,False
2015-09-15,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.64,0.01,True
2015-09-16,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.65,-0.03,False
2015-09-17,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.63,1.62,0.01,True
2015-09-18,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.63,0.02,True
2015-09-19,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.65,0.0,False
2015-09-20,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.65,0.0,False
2015-09-21,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.65,-0.03,False
2015-09-22,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.63,1.62,0.01,True
2015-09-23,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.63,-0.01,False
2015-09-24,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.62,0.0,False
2015-09-25,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.62,0.0,False
2015-09-26,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.62,0.0,False
2015-09-27,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.62,0.0,False
2015-09-28,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.62,1.62,0.0,False
2015-09-29,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.6,1.62,-0.02,False
2015-09-30,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.61,1.6,0.01,True
2015-10-01,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.61,1.61,0.0,False
2015-10-02,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.61,0.1,True
2015-10-03,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.71,0.0,False
2015-10-04,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.71,0.0,False
2015-10-05,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.71,0.04,True
2015-10-06,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.79,1.75,0.04,True
2015-10-07,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.81,1.79,0.02,True
2015-10-08,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.77,1.81,-0.04,False
2015-10-09,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.77,-0.02,False
2015-10-10,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.75,0.0,False
2015-10-11,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.75,0.0,False
2015-10-12,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.77,1.75,0.02,True
2015-10-13,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.77,-0.02,False
2015-10-14,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.73,1.75,-0.02,False
2015-10-15,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.73,0.02,True
2015-10-16,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.72,1.75,-0.03,False
2015-10-17,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.72,1.72,0.0,False
2015-10-18,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.72,1.72,0.0,False
2015-10-19,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.7,1.72,-0.02,False
2015-10-20,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.63,1.7,-0.07,False
2015-10-21,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.63,1.63,0.0,False
2015-10-22,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.64,1.63,0.01,True
2015-10-23,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.64,0.05,True
2015-10-24,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-10-25,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.69,1.69,0.0,False
2015-10-26,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.7,1.69,0.01,True
2015-10-27,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.67,1.7,-0.03,False
2015-10-28,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.66,1.67,-0.01,False
2015-10-29,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.66,1.66,0.0,False
2015-10-30,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.66,-0.01,False
2015-10-31,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.65,0.0,False
2015-11-01,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.65,0.0,False
2015-11-02,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.6,1.65,-0.05,False
2015-11-03,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.61,1.6,0.01,True
2015-11-04,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.61,1.61,0.0,False
2015-11-05,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.59,1.61,-0.02,False
2015-11-06,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.59,1.59,0.0,False
2015-11-07,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.59,1.59,0.0,False
2015-11-08,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.59,1.59,0.0,False
2015-11-09,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.57,1.59,-0.02,False
2015-11-10,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.58,1.57,0.01,True
2015-11-11,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.57,1.58,-0.01,False
2015-11-12,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.58,1.57,0.01,True
2015-11-13,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.55,1.58,-0.03,False
2015-11-14,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.55,1.55,0.0,False
2015-11-15,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.55,1.55,0.0,False
2015-11-16,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.46,1.55,-0.09,False
2015-11-17,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.49,1.46,0.03,True
2015-11-18,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.44,1.49,-0.05,False
2015-11-19,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.47,1.44,0.03,True
2015-11-20,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.43,1.47,-0.04,False
2015-11-21,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.43,1.43,0.0,False
2015-11-22,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.43,1.43,0.0,False
2015-11-23,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.41,1.43,-0.02,False
2015-11-24,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.48,1.41,0.07,True
2015-11-25,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.42,1.48,-0.06,False
2015-11-26,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.42,1.42,0.0,False
2015-11-27,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.4,1.42,-0.02,False
2015-11-28,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.4,1.4,0.0,False
2015-11-29,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.4,1.4,0.0,False
2015-11-30,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.39,1.4,-0.01,False
2015-12-01,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.36,1.39,-0.03,False
2015-12-02,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.35,1.36,-0.01,False
2015-12-03,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.36,1.35,0.01,True
2015-12-04,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.42,1.36,0.06,True
2015-12-05,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.42,1.42,0.0,False
2015-12-06,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.42,1.42,0.0,False
2015-12-07,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.42,1.42,0.0,False
2015-12-08,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.4,1.42,-0.02,False
2015-12-09,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.41,1.4,0.01,True
2015-12-10,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.39,1.41,-0.02,False
2015-12-11,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.37,1.39,-0.02,False
2015-12-12,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.37,1.37,0.0,False
2015-12-13,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.37,1.37,0.0,False
2015-12-14,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.29,1.37,-0.08,False
2015-12-15,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.27,1.29,-0.02,False
2015-12-16,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.27,1.27,0.0,False
2015-12-17,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.4,1.27,0.13,True
2015-12-18,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.43,1.4,0.03,True
2015-12-19,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.43,1.43,0.0,False
2015-12-20,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.43,1.43,0.0,False
2015-12-21,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.61,1.43,0.18,True
2015-12-22,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.75,1.61,0.14,True
2015-12-23,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.73,1.75,-0.02,False
2015-12-24,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.73,-0.02,False
2015-12-25,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.71,0.0,False
2015-12-26,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.71,0.0,False
2015-12-27,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.71,1.71,0.0,False
2015-12-28,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.71,-0.06,False
2015-12-29,239.0,158.0,81.0,,,49.0,,49.0,32.0,3.0,5.0,34.0,5.0,29.0,28.0,28.0,,,56.0,6898,1.65,1.65,0.0,False
